구	행정동	법정동	아파트명	시공사	세대수	세대 수준	입주연월			블록	신도시
탄성군	탄성읍	공리	공리사랑으로부영	부영주택	1,200세대	1,000세대 이상~ 3,000세대 미만	2007년 3월	단지 규모가 워낙 커서 읍내 초등학생들의 주요 서식지(?)가 되는 곳이다.			
탄성군	흑택면	흑택리	흑택호반베르디움 (10블럭)	호반건설	850세대	500세대 이상 ~ 1,000세대 미만	2022.1	1지구 외곽의 쾌적한 숲세권 단지		10블럭	흑택지구
탄성군	흑택면	흑택/루비	흑택세이빌 (A블럭)	세이건설	400세대	500세대 미만	2027.12	(예정) 팔월지구 내 위치. <s>성우 자매 드립의 성지 예정</s>		a블럭	흑택팔월 신택지지구
탄성군	흑택면	흑택리	흑택더샵 (3블럭)	포스코이앤씨	920세대	500세대 이상 ~ 1,000세대 미만	2021.01	흑택역 초역세권 대장주. 단지 도색이 매우 점잖음		3블럭	흑택지구
탄성군	흑택면	흑택리	흑택주공 1단지 (1블럭)	LH	1,200세대	1,000세대 이상~ 3,000세대 미만	1999.11	흑택지구의 조상님. 재건축 되면 다이아 급 품격 기대 중		1블럭	흑택지구
탄성군	흑택면	흑택리	흑택엘라시티 (2블럭)	엘라건설	600세대	500세대 이상 ~ 1,000세대 미만	2028.06	(예정) 1지구의 귀한 신축. 분양가 다이아몬드급 예정		2블럭	흑택지구
탄성군	흑택면	루비리	흑택더빌 (4블럭)	더빌건설	550세대	500세대 이상 ~ 1,000세대 미만	2015.03	루비지구의 개척자. 핑크색 포인트 도색이 특징		4블럭	루비지구
탄성군	흑택면	루비리	흑택더블루 (5블럭)	청색주택	480세대	500세대 미만	2016.05	<s>이름이 블루라 카난 팬들이 자꾸 이사 옴</s>		5블럭	루비지구
탄성군	흑택면	루비리	흑택아쿠아 (6블럭)	아쿠아하우징	700세대	500세대 이상 ~ 1,000세대 미만	2017.08	Aqours 성지. 입주민 회의 때 "선샤인!" 외친다는 루머		6블럭	루비지구
탄성군	흑택면	루비리	흑택 아이파크 (7블럭)	HDC현대산업개발	1,100세대	1,000세대 이상~ 3,000세대 미만	2027.1	(예정) 루비지구 압도적 대장주 예정. 시공사 브랜드빨 상당함		7블럭	루비지구
탄성군	흑택면	루비리	아이스타워 (8블럭)	성계건설	300세대	500세대 미만	2019.02	주거용 오피스텔. 1층 아이스크림 가게만 5개인 빙과 성지		8블럭	루비지구
탄성군	흑택면	루비리	루비역더샵 (9블럭)	포스코이앤씨	1,050세대	1,000세대 이상~ 3,000세대 미만	2024.12	루비역 직결 단지. 성공한 '루비 맘'들의 주력 거주지		9블럭	루비지구
탄성군	흑택면	흑택/루비	루비타운 (B블럭)	루비개발	200세대	500세대 미만	2026.03	(예정) 고급 타운하우스. 럭셔리한 삐기(?)들의 안식처		b블럭	흑택팔월 신택지지구
탄성군	도변읍	계층리	도변남새	남새건설	300세대	500세대 미만	1999년 4월				
탄성군	도변읍	도변리	도변아쿠아	효빈도시공사	850세대	500세대 이상 ~ 1,000세대 미만	2015년 3월				
탄성군	도변읍	도변리	도변파라디아	파라다이스글로벌	500세대	500세대 이상 ~ 1,000세대 미만	2012년 9월				
탄성군	도변읍	도변리	도변에덴	에덴주택	250세대	500세대 미만	1995년 5월				
탄성군	도변읍	도변리	도변오투그란데	제일건설	600세대	500세대 이상 ~ 1,000세대 미만	2010년 11월				
탄성군	도변읍	도변리	도변	도변건설	400세대	500세대 미만	1990년 12월				
탄성군	도변읍	도변리	도변롯데캐슬	롯데건설	900세대	500세대 이상 ~ 1,000세대 미만	2018년 2월				
탄성군	도변읍	도변리	도변주공	LH	1,200세대	1,000세대 이상~ 3,000세대 미만	1998년 6월				
탄성군	도변읍	요우리	요우SK뷰	SK에코플랜트	700세대	500세대 이상 ~ 1,000세대 미만	2016년 8월				
탄성군	도변읍	요우리	도변 제일풍경채	제일건설	800세대	500세대 이상 ~ 1,000세대 미만	2019년 1월				
탄성군	도변읍	요우리	요우주공 1단지	LH	1,500세대	1,000세대 이상~ 3,000세대 미만	2002년 4월				
탄성군	도변읍	요우리	요우더샵	포스코이앤씨	600세대	500세대 이상 ~ 1,000세대 미만	2014년 10월				
탄성군	도변읍	요우리	요우아파트	요우주택	300세대	500세대 미만	1996년 3월				
탄성군	도변읍	요우리	요우주공 2단지	LH	1,200세대	1,000세대 이상~ 3,000세대 미만	2004년 7월				
탄성군	도변읍	요우리	요우 호반베르디움	호반건설	850세대	500세대 이상 ~ 1,000세대 미만	2017년 5월				
탄성군	도변읍	요우리	요우 서희스타힐스	서희건설	900세대	500세대 이상 ~ 1,000세대 미만	2020년 12월				
탄성군	도변읍	앵내리	앵내휴먼시아	LH	1,000세대	1,000세대 이상~ 3,000세대 미만	2009년 11월				
탄성군	도변읍	앵내리	앵내안단테 1차	LH	800세대	500세대 이상 ~ 1,000세대 미만	2021년 6월				
탄성군	도변읍	앵내리	앵내안단테 2차 (예정)	LH	900세대	500세대 이상 ~ 1,000세대 미만	2026년 예정				
탄성군	도변읍	앵내리	앵내더블라인	효빈도시공사	600세대	500세대 이상 ~ 1,000세대 미만	2018년 3월				
탄성군	도변읍	앵내리	앵내포르투	포르투건설	400세대	500세대 미만	2015년 9월				
탄성군	도변읍	앵내리	앵내파밀리아	신동아건설	500세대	500세대 이상 ~ 1,000세대 미만	2013년 1월				
탄성군	도변읍	앵내리	앵내이편한세상	DL이앤씨	1,200세대	1,000세대 이상~ 3,000세대 미만	2016년 4월				
탄성군	도변읍	앵내리	앵내대단지	대단지건설	2,000세대	1,000세대 이상~ 3,000세대 미만	2005년 12월				
탄성군	도변읍	앵내리	앵내더샵센트럴	포스코이앤씨	1,100세대	1,000세대 이상~ 3,000세대 미만	2022년 8월				
탄성군	도변읍	앵내리	앵내푸르지오	대우건설	950세대	500세대 이상 ~ 1,000세대 미만	2011년 2월				
탄성군	도변읍	앵내리	앵내솔천	솔천건설	300세대	500세대 미만	1992년 7월				
탄성군	도변읍	앵내리	앵내영두	영두건설	250세대	500세대 미만	1994년 10월				
탄성군	도변읍	앵내리	앵내아파트	앵내주택	450세대	500세대 미만	1999년 5월				
탄성군	도변읍	앵내리	앵내리버시티 (예정)	효빈도시공사	1,500세대	1,000세대 이상~ 3,000세대 미만	2027년 예정				
탄성군	서목읍	서목리	서목아쿠아1단지	효빈도시공사	480세대	500세대 미만	2019년 6월				
탄성군	서목읍	서목리	서목아쿠아2단지	효빈도시공사	520세대	500세대 이상 ~ 1,000세대 미만	2020년 3월				
탄성군	서목읍	서목리	고산아파트1단지	고산건설	320세대	500세대 미만	1995년 11월				
탄성군	서목읍	서목리	고산아파트2단지	고산건설	350세대	500세대 미만	1997년 8월				
탄성군	서목읍	서목리	서목 e편한세상	DL이앤씨	820세대	500세대 이상 ~ 1,000세대 미만	2015년 12월				
탄성군	서목읍	서목리	서목주공1단지	대한주택공사	650세대	500세대 이상 ~ 1,000세대 미만	1992년 10월				
탄성군	서목읍	서목리	서목주공2단지	대한주택공사	780세대	500세대 이상 ~ 1,000세대 미만	1994년 5월				
탄성군	서목읍	서목리	서목	서목건업	210세대	500세대 미만	2001년 2월				
탄성군	서목읍	서목리	서목푸르지오	대우건설	1,100세대	1,000세대 이상~ 3,000세대 미만	2028년 10월(예정)				
탄성군	서목읍	입리	상문	상문건설	350세대	500세대 미만	1998년 11월				
탄성군	서목읍	입리	입리	입리주택	280세대	500세대 미만	2003년 7월				
탄성군	서목읍	입리	시안	시안종합건설	420세대	500세대 미만	2012년 4월				
탄성군	서목읍	승남리	승남주공	대한주택공사	950세대	500세대 이상 ~ 1,000세대 미만	1996년 9월				
탄성군	서목읍	승남리	승남더센트럴	효빈건설	620세대	500세대 이상 ~ 1,000세대 미만	2021년 2월				
탄성군	서목읍	승남리	승남비치	승남토건	480세대	500세대 미만	2008년 5월				
탄성군	소원면	윤부리	윤부베르데	호반건설	750세대	500세대 이상 ~ 1,000세대 미만	2018년 6월	안천구 신동(코스트코)과 가장 인접한 단지. '코세권' 프리미엄으로 소원면에서 인기가 매우 높다.			
탄성군	소원면	윤부리	윤부아파트	윤부토건	320세대	500세대 미만	1995년 11월	윤부리의 터줏대감 단지. 연식은 오래되었으나 관리가 잘 되어 주거 환경이 쾌적하다.			
탄성군	소원면	윤부리	윤부에리	에리종합건설	480세대	500세대 미만	2012년 4월	오하라 마리의 친구(에리) 이름을 딴 것으로 오해받기도 하나, 실제로는 지역 건설사 명칭이다.			
탄성군	소원면	윤부리	윤부이나	이나건설	420세대	500세대 미만	2015년 9월	깔끔한 판상형 구조로 신혼부부들이 많이 거주하며, 단지 내 작은 도서관이 잘 갖춰져 있다.			
탄성군	소원면	윤부리	무르탈피티	마리하우징	330세대	500세대 미만	2021년 10월	이름부터 범상치 않은 고급 단지. 마리의 재벌 설정을 반영한 듯 내부 인테리어가 매우 화려하다.		(경계 수정 필)	
탄성군	소원면	소원리	소원안단테	한국토지주택공사	950세대	500세대 이상 ~ 1,000세대 미만	2024년 2월	소원역 인근에 위치한 최신식 공공분양 단지. 이름처럼 우아하고 여유로운 주거 환경을 표방한다.			
탄성군	소원면	소원리	소아	소아주택	240세대	500세대 미만	1997년 8월	소원초등학교 바로 옆에 위치한 작은 단지. 등하교가 매우 편리해 학부모 수요가 꾸준하다.			
탄성군	소원면	소원리	소원아파트	탄성건설	410세대	500세대 미만	1993년 3월	소원면 행정복지센터 뒤쪽에 위치한 소원리 중심부의 구축 아파트.			
탄성군	소원면	소원리	숙등	숙등건설	380세대	500세대 미만	2002년 5월	과거 숙등마을 부지에 들어선 아파트. 소원중·고등학교와 가까워 학생권 단지로 통한다.			
탄성군	소원면	소원리	소원주공	대한주택공사	1,100세대	1,000세대 이상~ 3,000세대 미만	1999년 12월	소원면 인구를 지탱하는 핵심 대단지. 소원역세권의 혜택을 톡톡히 누리는 곳이다.			
탄성군	소원면	소원리	소원푸르지오	대우건설	1,200세대	1,000세대 이상~ 3,000세대 미만	2028년 5월(예정)	소원면 최초의 1군 브랜드 대단지로 기대를 모으고 있다. 'Shiny'한 랜드마크가 될 예정이다.			
탄성군	흑택면	흑택리	11블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	펜스만 쳐져 있음. <s>공사 사장이 다이아 팬이라 고민 중인 듯</s>		11블럭	흑택지구
탄성군	흑택면	흑택리	12블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	부지는 넓은데 삽을 언제 뜰지 아무도 모름		12블럭	흑택지구
탄성군	흑택면	흑택리	13블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	흑택지구 최북단 부지		13블럭	흑택지구
탄성군	흑택면	루비리	14블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	주민들은 '루비자이' 입점을 간절히 기도 중		14블럭	루비지구
탄성군	흑택면	루비리	15블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	루비역 남측 금싸라기 부지		15블럭	루비지구
탄성군	흑택면	루비리	16블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	학교 예정 부지와 인접함		16블럭	루비지구
탄성군	흑택면	루비리	17블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	루비지구 최남단 외곽 부지		17블럭	루비지구
탄성군	흑택면	루비리	18블럭 (브랜드 미정)	효빈도시공사	미정	미정	미정	루비리 끝자락의 조용한 구역		18블럭	루비지구
탄성군	고해읍	천가리	천가 두선	두선건설	420세대	500세대 미만	1994년 6월	천가리에서 가장 오래된 단지 중 하나. 지명 덕분에 치카 팬들이 '퍼스트 라이브' 성지로 부르기도 한다.			
탄성군	고해읍	천가리	천가 푸르지오(예정)	대우건설	850세대	500세대 이상 ~ 1,000세대 미만	2028년 11월	4호선 천가역세권의 핵심 대단지가 될 예정. 단지 전체에 오렌지색 포인트 도색이 예고되어 있다.			
탄성군	고해읍	천가리	천가주공	대한주택공사	920세대	500세대 이상 ~ 1,000세대 미만	1996년 10월	천가리의 인구 기반을 담당하는 대단지. 단지 내 놀이터가 귤 모양(?)이라는 소문이 있다.			
탄성군	고해읍	천가리	천가 4블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	천가리	천가 5블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	고해리	고해 빛여울채	효빈도시개발공사	480세대	500세대 미만	2019년 4월	고해읍행정복지센터 인근의 깔끔한 공공분양 단지. 읍내 중심가 접근성이 매우 좋다.			
탄성군	고해읍	고해리	고해 주공	대한주택공사	750세대	500세대 이상 ~ 1,000세대 미만	1991년 5월	고해리의 터줏대감. '고해(타카미)'라는 이름 때문에 등기부등본을 가보로 간직하는 오타쿠들이 있다.			
탄성군	고해읍	고해리	고해 더블듀크	듀크건설	320세대	500세대 미만	2004년 12월	고급 빌라형 아파트. 당시로서는 파격적인 넓은 테라스 설계로 인기를 끌었다.			
탄성군	고해읍	고해리	고해 호반베르디움(예정)	호반건설	600세대	500세대 이상 ~ 1,000세대 미만	2030년 5월	고해리 외곽 산자료 부지에 들어설 예정인 숲세권 단지.			
탄성군	고해읍	고해리	이와 수페리체(예정)	수페리체건설	540세대	500세대 이상 ~ 1,000세대 미만	2031년 2월	이와리 경계에 위치하지만 주소지는 고해리. 최첨단 홈 IoT 시스템이 적용될 예정이다.			
탄성군	고해읍	이와리	이와 더샵	포스코이앤씨	720세대	500세대 이상 ~ 1,000세대 미만	2021년 8월	이와리의 대장 아파트. 고해역 환승센터와 인접해 출퇴근 환경이 고해읍 내 최고 수준이다.			
탄성군	고해읍	이와리	이와 빛여울채	효빈도시개발공사	380세대	500세대 미만	2022년 11월	철도 차량기지 종사자들을 위한 우선 공급 물량이 포함된 실속형 신축 단지.			
탄성군	고해읍	이와리	이와주공	대한주택공사	1,150세대	1,000세대 이상~ 3,000세대 미만	1995년 9월	이와리에서 가장 큰 규모를 자랑한다. 고해역 상권의 배후 수요를 든든히 받치고 있다.			
탄성군	고해읍	이와리	이와 e편한세상	DL이앤씨	680세대	500세대 이상 ~ 1,000세대 미만	2014년 3월	브랜드 인지도가 높아 이와리 내에서 중고 거래 및 전세 수요가 매우 활발한 단지.			
탄성군	고해읍	이와리	이와 금광포레나	한화/금광건업	510세대	500세대 이상 ~ 1,000세대 미만	2018년 6월	고해차량사업소 뷰(...)를 가진 철도 덕후들의 워너비 단지. 밤마다 열차 전등 불빛이 장관이다.			
탄성군	고해읍	이와리	이와 더블데크(예정)	더블건설	420세대	500세대 미만	2030년 10월	역세권 고밀도 개발 계획에 따라 상업 시설과 결합된 복합 주거 단지로 지어질 예정.			
탄성군	고해읍	고해리	고해은진원지구 1블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	고해리	고해은진원지구 2블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	고해리	고해은진원지구 3블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	은진원리	고해은진원지구 4블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	은진원리	고해은진원지구 5블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	은진원리	고해은진원지구 6블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	은진원리	고해은진원지구 7블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	고해읍	은진원리	고해은진원지구 8블럭(브랜드 미정)	미정	미정	미정	미정	미정			
탄성군	도향면	분음리	도향피치아파트	조유개발	403세대	500세대 미만	2021년 4월				
탄성군	도향면	분음리	도향주공아파트	한국토지주택공사	591세대	500세대 이상 ~ 1,000세대 미만	2010년 2월				
탄성군	야진읍	야진리	야진아파트	상문건설	102세대	500세대 미만	1981년 5월				
탄성군	야진읍	미우리	야진탄광아파트	탄성군청	150세대	500세대 미만	1972년 3월				
탄성군	야진읍	미우리	광부아파트	탄성군청	500세대	500세대 이상 ~ 1,000세대 미만	1965년 4월	말은 500세대 지만, 다 쓰러져가는 아파트라 100세대정도만 살고 있다(…)			
